id,year,venue,out_d,in_d,title
5736979b6e3b12023e6813d5,2003,MMM,1,0,XQOS: XML-based QoS Specification Language.
5736979b6e3b12023e68142e,2011,MMM (2),1,0,Snap2Read: Automatic Magazine Capturing and Analysis for Adaptive Mobile Reading.
5736979b6e3b12023e68151b,1998,MMM,1,0,Formal Specification and Verification of Hypermedia Documents based on the Nested Context Model.
5736979b6e3b12023e681540,2007,MMM (1),1,0,Subtrajectory-Based Video Indexing and Retrieval.
5736979b6e3b12023e6815b0,1998,MMM,1,0,Temporal Partial Order and Partial Reliability Service for Distributed Multimedia Applications.
5736979b6e3b12023e68175a,2004,MMM,1,0,UML-SDL modelling of the FPTP QoS oriented transport protocol.
5736979b6e3b12023e681772,2005,MMM,1,0,Compositional Architecture Pattern for QoS-Oriented Communication Mechanisms.
5736979b6e3b12023e6817af,2008,MMM,1,0,A Query Language Combining Object Features and Semantic Events for Surveillance Video Retrieval.
5736979b6e3b12023e68180d,2006,ICPADS (1),1,0,Efficient Cache Replacement in Mobile Environment Using Data Profit.
5736979c6e3b12023e682128,2004,ICPR (3),1,0,Detection and Recognition of Lung Abnormalities Using Deformable Templates.
5736979c6e3b12023e6822a3,2012,ICPR,1,0,A novel CAD system for analyzing cardiac first-pass MR images.
5736979c6e3b12023e682348,2000,ICPR,1,0,Glasses Detection and Extraction by Deformable Contour.
5736979c6e3b12023e68238e,2012,ICPR,1,0,FRPCA: Fast Robust Principal Component Analysis for online observations.
5736979c6e3b12023e682457,2006,ICPR (3),1,0,Graph Classification Using Genetic Algorithm and Graph Probing Application to Symbol Recognition.
5736979c6e3b12023e6825b0,2012,ICPR,1,0,A character degradation model for grayscale ancient document images.
5736979c6e3b12023e6825c7,2006,ICPR (3),1,0,Image Analysis of Renal DCE MRI for the Detection of Acute Renal Rejection.
5736979c6e3b12023e6825d8,2012,ICPR,1,0,Accurate junction detection and reconstruction in line-drawing images.
5736979c6e3b12023e68260e,2010,ICPR,1,0,Variational Mixture of Experts for Classification with Applications to Landmine Detection.
5736979c6e3b12023e6827a6,2008,ICPR,1,0,Histogram of radon transform. A useful descriptor for shape retrieval.
5736979d6e3b12023e68285e,2000,ICPR,1,0,Local Invariants and Local Constraints for Face Recognition.
5736979d6e3b12023e682863,2010,ICPR,1,0,Dyslexia Diagnostics by Centerline-Based Shape Analysis of the Corpus Callosum.
5736979d6e3b12023e68286e,2002,ICPR (1),1,0,Object Recognition from 3D Blurred Images.
5736979d6e3b12023e682eeb,2000,ICPR,1,0,Classifiers Combination for Forms Sorting.
5736979d6e3b12023e68309d,2008,ICPR,1,0,Image analysis approach for identification of renal transplant rejection.
5736979e6e3b12023e6834ff,2008,ICPR,1,0,A colour text/graphics separation based on a graph representation.
5736979e6e3b12023e68353b,2008,ICPR,1,0,A new approach for automatic analysis of 3D low dose CT images for accurate monitoring the detected lung nodules.
5736979e6e3b12023e683591,2006,ICPR (2),1,0,Using texture-based symbolic features for medical image representation.
5736979e6e3b12023e6835d8,2006,ICPR (2),1,0,Approximation of Digital Curves using a Multi-Objective Genetic Algorithm.
5736979e6e3b12023e6835eb,2010,ICPR,1,0,Data-Driven Lung Nodule Models for Robust Nodule Detection in Chest CT.
5736979e6e3b12023e683671,2012,ICPR,1,0,Quantification of age-related brain cortex change using 3D shape analysis.
5736979e6e3b12023e6836f0,2006,ICPR (3),1,0,Probabilistic Modeling of Blood Vessels for Segmenting MRA Images.
5736979e6e3b12023e6837d4,2012,ICPR,1,0,Mapping high dimensional features onto Hilbert curve: Applying to fast image retrieval.
5736979e6e3b12023e683831,2006,ICPR (2),1,0,Robust Image Registration Based on Markov-Gibbs Appearance Model.
5736979e6e3b12023e683843,2010,ICPR,1,0,3D Vertebrae Segmentation in CT Images with Random Noises.
5736979e6e3b12023e683915,2008,ICPR,1,0,A novel stability quantification of detected interest points in scale-space.
5736979e6e3b12023e68393f,2008,ICPR,1,0,Visual features with semantic combination using Bayesian network for a more effective image retrieval.
5736979e6e3b12023e683afe,2010,ICPR,1,0,Shape-Appearance Guided Level-Set Deformable Model for Image Segmentation.
5736979e6e3b12023e683baa,1998,ICPR,1,0,Classification method study for automatic form class identification.
5736979e6e3b12023e683c88,2008,ICPR,1,0,Unsupervised categorization of heterogeneous text images based on fractals.
5736979e6e3b12023e683caf,2006,ICPR (3),1,0,A Framework for Automatic Segmentation of Lung Nodules from Low Dose Chest CT Scans.
5736979e6e3b12023e683e48,2000,ICPR,1,0,Face Detection and Precise Eyes Location.
5736979f6e3b12023e6849a1,2013,FedCSIS,1,0,Nonnegative Matrix Factorization and Its Application to Pattern Analysis and Text Mining.
573697a06e3b12023e685004,2015,UIST (Adjunct Volume),1,0,Wait-Learning: Leveraging Wait Time for Education.
573697a06e3b12023e68624f,2008,PROFES,1,0,Predicting Software Fault Proneness Model Using Neural Network.
573697a06e3b12023e686268,2009,PROFES,1,0,Prediction of Software Quality Model Using Gene Expression Programming.
573697a16e3b12023e686aa7,1998,BCS HCI,1,0,Analysis of Problems Found in User Testing Using an Approximate Model of User Action.
573697a16e3b12023e686c7d,1997,BCS HCI,1,0,Do Users Always Benefit When User Interfaces Are Consistent?
573697a16e3b12023e686d4a,2013,CBDAR,1,0,Mobile Phone Camera-Based Video Scanning of Paper Documents.
573697a26e3b12023e6871cc,2007,DEXA Workshops,1,0,Subtree Testing and Closed Tree Mining Through Natural Representations.
573697a26e3b12023e687515,2005,DEXA Workshops,1,0,LEICA: Loosely-Coupled Environment for Integrating Collaborative Applications.
573697a26e3b12023e687707,2015,IPTA,1,0,Comparison of JPEG's competitors for document images.
573697a36e3b12023e687d5e,2012,ACITY (1),1,0,Key Distribution Schemes in Wireless Sensor Networks: Novel Classification and Analysis.
573697a36e3b12023e687d5f,2012,ACITY (1),1,0,Performance Evaluation of V2VCommunication by Implementing Security Algorithm in VANET.
573697a36e3b12023e687d6b,2012,ACITY (1),1,0,Personal Secret Information Based Authentication towards Preventing Phishing Attacks.
573697a36e3b12023e687e1a,2012,ACITY (1),1,0,"Peak to Average Power Ratio Reduction in OFDM System over PAM, QAM and QPSK Modulation."
573697a36e3b12023e688001,2002,IEEE Security in Storage Workshop,1,0,Streamed or Detached Triple Integrity for a Time Stamped Secure Storage System.
573697a46e3b12023e688c56,2004,WMCSA,1,0,Using Stigmergy to Co-Ordinate Pervasive Computing Environments.
573697a46e3b12023e688fa3,2014,PDP,1,0,Hierarchical Network Coding for Collective Communication on HPC Interconnects.
573697a46e3b12023e68925e,2010,PDP,1,0,Models for an Energy-Efficient P2P Delivery Service.
573697a46e3b12023e6892c0,2014,PDP,1,0,"HPC Applications Deployment on Distributed Heterogeneous Computing Platforms via OMF, OML and P2PDC."
573697a46e3b12023e68967a,2012,ICITST,1,0,A light weight centralized file monitoring approach for securing files in Cloud environment.
573697a46e3b12023e68987f,2010,ICITST,1,0,Statistical syllables selection approach for the preparation of Punjabi speech database.
573697a56e3b12023e68a41e,2003,BTW,1,0,Ein Ansatz zur Übertragung von Rangordnungen bei der Suche auf strukturierten Daten.
573697a96e3b12023e68d0ab,2007,IFL,1,0,Lazy Contract Checking for Immutable Data Structures.
573697a96e3b12023e68d0e6,2011,IFL,1,0,From Stack Traces to Lazy Rewriting Sequences.
573697a96e3b12023e68d195,1999,LANOMS,1,0,Hierarchical Management Protocol for Large Networks.
573697a96e3b12023e68d1af,1999,LANOMS,1,0,Comparative Analisys of Multicast Routing Algorithms for Multimedia Communication over ATM Networks.
573697a96e3b12023e68d1c2,2001,LANOMS,1,0,Policy-Based Management Providing QoS in a DiffServ Domain.
573697ac6e3b12023e68f729,2011,ICSECS (3),1,0,An Algorithm to Detect Attacks in Mobile Ad Hoc Network.
573697ad6e3b12023e68fd02,2001,SIGDOC,1,0,Finding scientific papers with homepagesearch and MOPS.
573697ad6e3b12023e69013d,2004,Peer-to-Peer Computing,1,0,PROST: A Programmable Structured Peer-to-Peer Overlay Network.
573697ad6e3b12023e69042e,2015,Australasian Conference on Artificial Intelligence,1,0,DMAPP: A Distributed Multi-agent Path Planning Algorithm.
573697ad6e3b12023e690825,1993,Security and Control of Information Technology in Society,1,0,Computer Crime in Slovakia.
573697ad6e3b12023e690d18,2008,ISoLA,1,0,Trusted Theorem Proving: A Case Study in SLD-Resolution.
573697ae6e3b12023e69183b,2011,CRV,1,0,Elastic Shape Registration Using an Incremental Free Form Deformation Approach with the ICP Algorithm.
573697ae6e3b12023e691930,2005,CRV,1,0,PDE-Based Robust Robotic Navigation.
573697ae6e3b12023e691b13,1993,VCHCI,1,0,Deriving the Functional Requirements for a Concept Sketching Device: A Case Study.
573697ae6e3b12023e691b41,2012,LATIN,1,0,Erdős-Rényi Sequences and Deterministic Construction of Expanding Cayley Graphs.
573697ae6e3b12023e691cb7,1995,LATIN,1,0,On Monotonous Oracle Machines.
573697b06e3b12023e692f12,1994,ISAAC,1,0,Resource Bounded Randomness and Weakly Complete Problems.
573697b06e3b12023e692f59,1992,ISAAC,1,0,Lowness and the Complexity of Sparse and Tally Descriptions.
573697b06e3b12023e693081,2007,ISAAC,1,0,The Space Complexity of k -Tree Isomorphism.
573697b06e3b12023e6930c0,1999,ISAAC,1,0,The Query Complexity of Program Checking by Constant-Depth Circuits.
573697b06e3b12023e6930f8,1994,ISAAC,1,0,On Helping and Interactive Proof Systems.
573697b06e3b12023e693195,1992,ISAAC,1,0,On Probabilistic ACC Circuits with an Exact-Threshold Output Gate.
573697b06e3b12023e6931a7,1995,ISAAC,1,0,Structure in Average Case Complexity.
573697b06e3b12023e6931e2,2006,ISAAC,1,0,The Complexity of Quasigroup Isomorphism and the Minimum Generating Set Problem.
573697b06e3b12023e69323d,1993,ISAAC,1,0,Threshold Computation and Cryptographic Security.
573697b06e3b12023e693256,2003,ISAAC,1,0,Upper Bounds on the Complexity of Some Galois Theory Problems.
573697b06e3b12023e6932f0,2012,ISAAC,1,0,Interval Graph Representation with Given Interval and Intersection Lengths.
573697b06e3b12023e6933b5,2007,ISAAC,1,0,The Monomial Ideal Membership Problem and Polynomial Identity Testing.
573697b06e3b12023e693414,2010,ISAAC (1),1,0,Popularity at Minimum Cost.
573697b06e3b12023e69346a,2002,ISAAC,1,0,Approximation Algorithms for Some Parameterized Counting Problems.
573697b06e3b12023e693482,2003,ISAAC,1,0,The Quantum Query Complexity of 0-1 Knapsack and Associated Claw Problems.
573697b06e3b12023e6934a5,2009,ISAAC,1,0,On Lower Bounds for Constant Width Arithmetic Circuits.
573697b06e3b12023e6934da,2006,ISAAC,1,0,On Isomorphism and Canonization of Tournaments and Hypertournaments.
573697b16e3b12023e693e84,2015,TrustCom/BigDataSE/ISPA (1),1,0,Identifying Unknown Android Malware with Feature Extractions and Classification Techniques.
573697b16e3b12023e69402b,2012,TrustCom,1,0,Categorising Context and Using Short Term Contextual Information to Obtain Long Term Context.
573697b26e3b12023e6942fc,2012,ISCIS,1,0,Space-Filling Curve for Image Dynamical Indexing.
573697b26e3b12023e6944c5,2004,ICIP,1,0,Detection and recognition of lung nodules in spiral ct images using deformable templates and bayesian post-classification.
573697b26e3b12023e69454b,2015,ICIP,1,0,A level set-based framework for 3D kidney segmentation from diffusion MR images.
573697b26e3b12023e6945c3,2008,ICIP,1,0,An evaluation of several mesh-generation methods using a simple mesh-based image coder.
573697b26e3b12023e69486c,2011,ICIP,1,0,3D shape analysis of the brain cortex with application to dyslexia.
573697b26e3b12023e694a17,2010,ICIP,1,0,Cerebral white matter segmentation from MRI using probabilistic graph cuts and geometric shape priors.
573697b26e3b12023e694bbe,2012,ICIP,1,0,Accurate modeling of tagged CMR 3D image appearance characteristics to improve cardiac cycle strain estimation.
573697b36e3b12023e694e64,2004,ICIP,1,0,Image content-based active sensor planning for a mobile trinocular active vision system.
573697b36e3b12023e694f91,2009,ICIP,1,0,A variational framework for 3D colonic polyp visualization in virtual colonoscopy.
573697b36e3b12023e695077,2013,ICIP,1,0,Novel variational approach for the perspective shape from shading problem using calibrated images.
573697b36e3b12023e695345,2011,ICIP,1,0,3D automatic approach for precise segmentation of the prostate from Diffusion-Weighted Magnetic Resonance Imaging.
573697b36e3b12023e695398,2012,ICIP,1,0,Modified Akaike information criterion for estimating the number of components in a probability mixture model.
573697b36e3b12023e69541b,2005,ICIP (2),1,0,Advanced algorithms for Bayesian classification in high dimensional spaces with applications in hyperspectral image segmentation.
573697b36e3b12023e69541f,2011,ICIP,1,0,A novel approach for accurate estimation of left ventricle global indexes from short-axis cine MRI.
573697b36e3b12023e6954e4,2005,ICIP (1),1,0,Symmetric extension for two-channel quincunx filter banks.
573697b36e3b12023e69555a,2006,ICIP,1,0,Medical Image Categorization using a Texture Based Symbolic Description.
573697b36e3b12023e6955e2,2010,ICIP,1,0,Image-based detection of Corpus Callosum variability for more accurate discrimination between autistic and normal brains.
573697b36e3b12023e695a11,2006,ICIP,1,0,Support Vector Machines for Camera Calibration Problem.
573697b36e3b12023e695b84,2011,ICIP,1,0,Elastic shape registration using an incremental free form deformation approach with the ICP algorithm.
573697b36e3b12023e695cf6,2009,ICIP,1,0,Labelling color images by modelling the colors density using a linear combination of Gaussians and EM algorithm.
573697b36e3b12023e695d3d,2011,ICIP,1,0,Variational approach for segmentation of lung nodules.
573697b36e3b12023e695dda,2007,ICIP (5),1,0,Elastic Registration of the Corpus Callosum.
573697b36e3b12023e695de8,2011,ICIP,1,0,A new shape based segmentation framework using statistical and variational methods.
573697b36e3b12023e695eba,2008,ICIP,1,0,Gaussian curvature flowmodel for colonic polyp detection in CT colonography.
573697b36e3b12023e6961dd,2011,ICIP,1,0,A novel probabilistic simultaneous segmentation and registration using level set.
573697b36e3b12023e69626a,2010,ICIP,1,0,3D vertebrae segmentation using graph cuts with shape prior constraints.
573697b46e3b12023e696538,2012,ICIP,1,0,A new nonrigid registration approach for motion correction of cardiac first-pass perfusion MRI.
573697b46e3b12023e6966ee,2007,ICIP (5),1,0,Geometric Features Based Framework for Colonic Polyp Detection using a New Color Coding Scheme.
573697b46e3b12023e696766,2007,ICIP (5),1,0,A Novel Approach for Automatic Follow-Up of Detected Lung Nodules.
573697b46e3b12023e6967a3,2008,ICIP,1,0,A new symmetric shape from shading algorithm with an application to 3-D face reconstruction.
573697b46e3b12023e696858,2008,ICIP,1,0,A novel image analysis approach for accurate identification of acute renal rejection.
573697b46e3b12023e696cf9,2010,ICIP,1,0,Shape from shading for hybrid surfaces as applied to tooth reconstruction.
573697b46e3b12023e696d3a,2015,ICIP,1,0,Segmentation of infant brain MR images based on adaptive shape prior and higher-order MGRF.
573697b46e3b12023e696dc9,2007,ICIP (2),1,0,A New CAD System for Early Diagnosis of Detected Lung Nodules.
573697b46e3b12023e696f95,2015,ICIP,1,0,Automatic segmentation of pathological lung using incremental nonnegative matrix factorization.
573697b56e3b12023e6971ef,2005,ICIP (1),1,0,Robust skeletonization using the fast marching method.
573697b56e3b12023e6972b7,2006,ICIP,1,0,A Variational Approach for Shapes Registration Using Vector Maps.
573697b56e3b12023e69730b,2009,ICIP,1,0,On clinical validation of Fly-Over visualization technique for virtual colonoscopy.
573697b56e3b12023e69735c,2005,ICIP (3),1,0,Robust robotic path planning using level sets.
573697b56e3b12023e6973c5,2015,ICIP,1,0,A novel framework for the segmentationof mrinfant brain images.
573697b56e3b12023e6973f5,2007,ICIP (2),1,0,Shape from Shading for Hybrid Surfaces.
573697b56e3b12023e697400,2010,ICIP,1,0,Statistical modeling of the lung nodules in low dose computed tomography scans of the chest.
573697b56e3b12023e697417,2010,ICIP,1,0,Robust segmentation of lung tissue in chest CT scanning.
573697b56e3b12023e69766b,2006,ICIP,1,0,Fast Unsupervised Segmentation of 3D Magnetic Resonance Angiography.
573697b56e3b12023e6976c0,2013,ICIP,1,0,A 3D reconstruction of the human jaw from a single image.
573697b56e3b12023e697704,2008,ICIP,1,0,On the coding gain of separable 2D wavelet filter banks.
573697b56e3b12023e697738,2011,ICIP,1,0,A 3D human teeth database construction based on a point-based shape registration.
573697b56e3b12023e697864,2015,ICIP,1,0,Segmentationof pathological lungs from CT chest images.
573697b56e3b12023e697944,2006,ICIP,1,0,Image Alignment Using Learning Prior Appearance Model.
573697b56e3b12023e697989,2012,ICIP,1,0,Appearance-based diagnostic system for early assessment of malignant lung nodules.
573697b56e3b12023e697a3c,2010,ICIP,1,0,An improved content-adaptive mesh-generation method for image representation.
573697b56e3b12023e697aae,2011,ICIP,1,0,A new deformable model-based segmentation approach for accurate extraction of the kidney from abdominal CT images.
573697b56e3b12023e697aeb,2010,ICIP,1,0,A new validation approach for the growth rate measurement using elastic phantoms generated by state-of-the-art microfluidics technology.
573697b66e3b12023e697c37,2011,ICIP,1,0,A new framework for automated segmentation of left ventricle wall from contrast enhanced cardiac magnetic resonance images.
573697b66e3b12023e697d58,2010,ICIP,1,0,Deformable model guided by stochastic speed with application in cine images segmentation.
573697b66e3b12023e697ebc,2011,ICIP,1,0,An incremental/decremental Delaunay mesh-generation framework for image representation.
573697b66e3b12023e697fe8,2005,ICIP (3),1,0,A silhouette-contour based 3-D registration methodology as a pre-evaluation step of 3-D reconstruction techniques.
573697b66e3b12023e698165,2012,ICIP,1,0,A novel image-based approach for early detection of prostate cancer.
573697b66e3b12023e69838e,2005,ICIP (1),1,0,Stochastic segmentation of blood vessels from time-of-flight.
573697b66e3b12023e69854a,2009,ICIP,1,0,Assessment of exercise-induced immune cell apoptosis using morphological image processing.
573697b66e3b12023e698615,2010,ICIP,1,0,Adaptive reference frame selection for near-duplicate video shot detection.
573697b86e3b12023e69a675,2006,ISCAS,1,0,Design of optimal quincunx filter banks for image coding.
573697bc6e3b12023e69d075,2008,Web Intelligence,1,0,DFCM: Density Based Approach to Identify Outliers and to Get Efficient Clusters in Fuzzy Clustering.
573697c06e3b12023e6a0de1,2012,EUROMICRO-SEAA,1,0,Differentiation in the Cloud: Methodology for Integrating Customer Values in Experience Design.
573697c06e3b12023e6a0e4e,2013,EUROMICRO-SEAA,1,0,Fast Evaluation of Power Consumption of Embedded Systems Using DIPLODOCUS.
573697c06e3b12023e6a1031,2012,EUROMICRO-SEAA,1,0,"DiplodocusDF, a Domain-Specific Modelling Language for Software Defined Radio Applications."
573697c06e3b12023e6a105b,2004,GeoInfo,1,0,Processamento de Consultas Espaciais Baseado em Cache Semântico Dependente de Localização.
573697c06e3b12023e6a1a82,2005,PDPTA,1,0,Strategies for Cache Invalidation of Location Dependent Data in Mobile Environment.
573697c06e3b12023e6a1a85,2006,PDPTA,1,0,Parallel Greedy Adaptive Search Algorithm for Steiner Tree Problem.
573697c06e3b12023e6a1e72,2005,PDPTA,1,0,The CRCW-PRAM Voronoi Diagram and Proximity Problems.
573697c16e3b12023e6a21b7,2003,PDPTA,1,0,Distributed Access Control for Carrier Class Clusters.
573697c26e3b12023e6a322c,1999,Software-Ergonomie,1,0,Ein Wirkmodell für eine marktorientierte Konzeption und Produktion von Softwareprodukten.
573697c36e3b12023e6a3ef0,2003,ICALT,1,0,The Web as a Tool for Collaborative e-Learning: The Case of CoLab.
573697c46e3b12023e6a4c05,2009,Formal Aspects in Security and Trust,1,0,Trusted Multiplexing of Cryptographic Protocols.
573697c46e3b12023e6a4cff,1999,OSDI,1,0,Interface and Execution Models in the Fluke Kernel.
573697c46e3b12023e6a4f99,2014,WICON,1,0,An Architectural Framework for Delivering SIP-AS Multimedia Services Based on JADE/OSGi Technology.
573697c46e3b12023e6a5837,2007,SNPD (1),1,0,On Path-length and Routing-tag Algorithm for Hybrid Irregular Multi-stage Interconnection Networks.
573697c56e3b12023e6a5d5c,2008,CSC,1,0,B-Spline Interpolation Formula for the numerical Solution of Singular Integral Equations with Hilbert Kernal.
573697c56e3b12023e6a5d7a,2008,CSC,1,0,Cubic B-Spline Interpolation Method for Singular Integral Equations with Logarithmic Singularities.
573697c56e3b12023e6a5d8f,2008,CSC,1,0,Quadratic B-Spline Interpolation Method for Cauchy Type Singular Integral Equations with Generalised Kernels.
573697c56e3b12023e6a5e35,2006,ICVS,1,0,A Learning Approach for Adaptive Image Segmentation.
573697c56e3b12023e6a5e97,2003,ICVS,1,0,Towards Ontology Based Cognitive Vision.
573697c56e3b12023e6a6316,2009,SECRYPT,1,0,Ad-hoc on Demand Authentication Chain Protocol - An Authentication Protocol for Ad-Hoc Networks.
573697c76e3b12023e6a7b8a,2009,HEALTHINF,1,0,Spoken Language Input for a Patient Note System.
573697c86e3b12023e6a7eb2,2009,WCCE,1,0,Supporting Collaborative Learning Activities with a Digital Library and Annotations.
573697c86e3b12023e6a81aa,2004,DASFAA,1,0,Classification of Bio-medical Images Using Neuro Fuzzy Approach.
573697c86e3b12023e6a8581,2001,DASFAA,1,0,Concurrency Control and Data Replication Strategies for Large-scale and Wide-distributed Databases.
573697c96e3b12023e6a89ba,2015,IC3,1,0,An extension of FMAP for joint actions.
573697c96e3b12023e6a89e7,2010,IC3 (1),1,0,A Robust Trust Mechanism Algorithm for Secure Power Aware AODV Routing in Mobile Ad Hoc Networks.
573697c96e3b12023e6a8a05,2010,IC3 (2),1,0,An Accelerated MJPEG 2000 Encoder Using Compute Unified Device Architecture.
573697c96e3b12023e6a8a16,2015,IC3,1,0,Highly advanced cloudlet scheduling algorithm based on Particle Swarm Optimization.
573697c96e3b12023e6a8a3a,2011,IC3,1,0,Opinion Based Trust Evaluation Model in MANETs.
573697c96e3b12023e6a8a4b,2015,IC3,1,0,Smartphone-based colorimetric detection to measure Blood Glucose Levels.
573697c96e3b12023e6a8a50,2010,IC3 (2),1,0,Modeling and Simulation of Efficient March Algorithm for Memory Testing.
573697c96e3b12023e6a8a5f,2009,IC3,1,0,An Architecture for Handling Fuzzy Queries in Data Warehouses.
573697c96e3b12023e6a8a62,2009,IC3,1,0,Evaluation of Code and Data Spatial Complexity Measures.
573697c96e3b12023e6a8a73,2010,IC3 (1),1,0,Missing Value Imputation Based on K-Mean Clustering with Weighted Distance.
573697c96e3b12023e6a8a7e,2012,IC3,1,0,A Hybrid Intrusion Detection Architecture for Defense against DDoS Attacks in Cloud Environment.
573697c96e3b12023e6a8a85,2010,IC3 (1),1,0,An Efficient Intrusion Detection System Using Clustering Combined with Fuzzy Logic.
573697c96e3b12023e6a8aa1,2011,IC3,1,0,"Unified Modeling Technique for Threat Cause Ranking, Mitigation and Testing."
573697c96e3b12023e6a8ab4,2010,IC3 (1),1,0,Impact of K-Means on the Performance of Classifiers for Labeled Data.
573697c96e3b12023e6a8adf,2010,IC3 (2),1,0,Sensitivity Measurement of Neural Hardware: A Simulation Based Study.
573697c96e3b12023e6a8aeb,2015,IC3,1,0,Collaborative teaching in large classes of computer science courses.
573697c96e3b12023e6a8b12,2010,IC3 (1),1,0,A Novel Algorithm for Achieving a Light-Weight Tracking System.
573697c96e3b12023e6a8b14,2009,IC3,1,0,Classification of Phylogenetic Profiles for Protein Function Prediction: An SVM Approach.
573697c96e3b12023e6a8b57,2013,IC3,1,0,A framework for alignment-free methods to perform similarity analysis of biological sequence.
573697c96e3b12023e6a8b68,2010,IC3 (1),1,0,A Simplified and Corroborative Approach towards Formalization of Requirements.
573697cb6e3b12023e6aaee2,2015,VCIP,1,0,Fast parameter estimation algorithm for sample adaptive offset in HEVC encoder.
573697cb6e3b12023e6ab303,2005,MLDM,1,0,Clustering Document Images Using Graph Summaries.
573697cb6e3b12023e6ab73b,2007,SECURWARE,1,0,Temporal Verification in Secure Group Communication System Design.
573697ce6e3b12023e6ae295,2004,Pacific Symposium on Biocomputing,1,0,Accurate Classification of Protein Structural Families Using Coherent Subgraph Analysis.
573697ce6e3b12023e6ae2e7,2013,DPPI,1,0,Meditations on YouTube.
573697ce6e3b12023e6ae42f,2010,ARES,1,0,Dual-Level Attack Detection and Characterization for Networks under DDoS.
573697ce6e3b12023e6ae459,2010,ARES,1,0,Trust Based Multi Path DSR Protocol.
573697cf6e3b12023e6aeab0,2011,FIT,1,0,MCDM Method and Semantics Integration for Unified Communication Management and Control.
573697cf6e3b12023e6aeb66,2002,FTRTFT,1,0,From the Specification to the Scheduling of Time-Dependent Systems.
573697cf6e3b12023e6aebf6,2012,SECURIT,1,0,Identity management framework for cloud based internet of things.
573697cf6e3b12023e6aec0b,2012,SECURIT,1,0,Searching in internet of things using VCS.
573697d06e3b12023e6af73c,2004,ICCHP,1,0,Networking and Communication in Smart Home for People with Disabilities.
573697d16e3b12023e6aff31,2014,ICAISC (2),1,0,Nonnegative Matrix Factorization for Document Clustering: A Survey.
573697d16e3b12023e6b04c3,2011,EWDTS,1,0,Efficient selective compaction and un-compaction of inconsequential logical design units in the schematic representation of a design.
573697d16e3b12023e6b0709,2006,GCC,1,0,Network-based Caching Algorithms for Reservation-based Multimedia Systems.
573697d16e3b12023e6b0e40,2015,CISIS-ICEUTE,1,0,A New Metric for Proficient Performance Evaluation of Intrusion Detection System.
573697d16e3b12023e6b0e5e,2015,CISIS-ICEUTE,1,0,Performance Analysis of User to Root Attack Class Using Correlation Based Feature Selection Model.
573697d16e3b12023e6b0ffb,2003,ICME,1,0,Collaborative virtual environments: going beyond virtual reality.
573697d16e3b12023e6b10a6,2006,ICME,1,0,Efficient Speaker Detection via Target Dependent Data Reduction.
573697d16e3b12023e6b12d8,1999,"ICMCS, Vol. 2",1,0,An Adaptive Transport Service for Multimedia Streams.
573697d16e3b12023e6b14f4,2003,ICME,1,0,Information fusion and decision cascading for audio-visual speaker recognition based on time-varying stream reliability prediction.
573697d26e3b12023e6b1bda,1994,ICMCS,1,0,A New Mechanism for Achieving Inter-stream Synchronization in Multimedia Communication Systems.
573697d26e3b12023e6b1d15,1994,ICMCS,1,0,Towards an Architecture for Distributed Multimedia Applications Support.
573697d26e3b12023e6b1eba,2001,ICME,1,0,Scheduling and Presenting Interactive Multimedia Documents.
573697d26e3b12023e6b1f69,2012,ICME Workshops,1,0,A Model-driven Approach for Integration of Interactive Applications and Web Services: A Case Study in Interactive Digital TV Platform.
573697d36e3b12023e6b2659,2000,IEEE International Conference on Multimedia and Expo (III),1,0,About the Semantic Verification of SMIL Documents.
573697d36e3b12023e6b277f,2004,ICME,1,0,MITv - a solution for an interactive TV based on IP multicast over satellite.
573697d36e3b12023e6b291b,1996,ICMCS,1,0,"A Formal Framework for the Specification, Analysis and Generation of Standardized Hypermedia Documents."
573697d36e3b12023e6b299b,2002,ICME (2),1,0,Providing consistent SMIL 2.0 documents.
573697d46e3b12023e6b2dbe,1982,SIGPLAN Symposium on Compiler Construction,1,0,Optimization of Range Checking.
573697d46e3b12023e6b2e04,1982,SIGPLAN Symposium on Compiler Construction,5,0,Register Allocation & Spilling via Graph Coloring.
573697d46e3b12023e6b3391,2010,VISAPP (1),1,0,4D MAP MRI Image Reconstruction.
573697d46e3b12023e6b360e,2015,VISAPP (1),1,0,Comparison of Statistical and Artificial Neural Networks Classifiers by Adjusted Non Parametric Probability Density Function Estimate.
573697d46e3b12023e6b384e,2010,VISAPP (2),1,0,Using SR-tree in a Content-based and Location-based Image Retrieval System.
573697d46e3b12023e6b3898,2015,VISAPP (3),1,0,Extraction of Homogeneous Regions in Historical Document Images.
573697d56e3b12023e6b3cd7,2008,XP,1,0,Predicting Software Fault Proneness Model Using Neural Network.
573697d56e3b12023e6b3d8c,2008,XP,1,0,A Metric-Based Approach to Assess Class Testability.
573697d56e3b12023e6b4156,2002,ETRA,1,0,Eye tracking in web search tasks: design implications.
573697d66e3b12023e6b4a7e,2003,FoSSaCS,1,0,Type Assignment for Intersections and Unions in Call-by-Value Languages.
573697d66e3b12023e6b4c03,2004,FoSSaCS,1,0,A Denotational Account of Untyped Normalization by Evaluation.
573697d66e3b12023e6b4d74,2009,ALENEX,1,0,Experimental comparison of the two Fredman-Khachiyan-algorithms.
573697d66e3b12023e6b4db4,2014,ALENEX,1,0,An Exact Approach to Upward Crossing Minimization.
