id,name,co_authors,papers,num_co_authors,num_papers,community
1116824,Matthew Nitzken,"['39263', '40277', '85512', '105949', '159263', '162202', '456728', '481197', '535196', '546987', '582876', '594748', '716469', '896763', '1024185', '1042512', '1052443', '1052625', '1099122', '1181010', '1297517', '1389975', '1419621']","['5736986f6e3b12023e7319e9', '5736986e6e3b12023e730ff5', '5736986e6e3b12023e730e38', '573697b26e3b12023e694bbe', '573697b26e3b12023e69486c', '5736979e6e3b12023e683671', '573697db6e3b12023e6b9481', '57a4e8f1ac44365e35c932b0', '573697b46e3b12023e696d3a', '5550376b7cea80f954186d29', '573698016e3b12023e6da28e', '5736986f6e3b12023e731a51', '573698026e3b12023e6db0ba', '555037cb7cea80f954199e48', '5736986e6e3b12023e7315b3', '5550376b7cea80f954186dde']",23,16,1161.0
1124038,Max Ott,"['45004', '52550', '142487', '329843', '348965', '361786', '394540', '396880', '405440', '484437', '489490', '540201', '559713', '577565', '604617', '612504', '687901', '696303', '745630', '758230', '926697', '935055', '967302', '969224', '1051627', '1081720', '1134526', '1172956', '1245437', '1267295', '1391014', '1421347', '1424249', '1474492', '1502068', '1509011', '1527761', '1544327', '1598790', '1654414', '1658279', '1658326', '1813840', '1892985']","['573696c06e3b12023e5c14d6', '573697556e3b12023e63eabd', '573698716e3b12023e732a7a', '573695696e3b12023e48e14f', '555036bf7cea80f954150a2d', '573695696e3b12023e48e334', '555037377cea80f95417a4cc', '573697436e3b12023e631234', '573695796e3b12023e49ca07', '573697036e3b12023e5fdcc0', '573697456e3b12023e631f22', '573698226e3b12023e6f4584', '573695696e3b12023e48dad0', '573695696e3b12023e48d86d', '5736971a6e3b12023e60f679', '573697436e3b12023e63127a', '573697b66e3b12023e698615']",44,17,7812.0
1124114,Max S. New,"['82076', '154812', '182646', '221246', '297752', '344666', '736363', '747266', '1118406', '1417882', '1773341']","['573698776e3b12023e737efe', '57d063c3ac44367354290102', '57d063c3ac44367354290110', '573697f96e3b12023e6d305f']",11,4,8260.0
1138902,Michael A. Picheny,"['20811', '26493', '104858', '137606', '147875', '170005', '195066', '226628', '227668', '306863', '327999', '368594', '442306', '454953', '515274', '541014', '543089', '706685', '766881', '808372', '894696', '957757', '1041737', '1083622', '1093354', '1141225', '1176969', '1201304', '1277055', '1278252', '1282523', '1283160', '1319539', '1325324', '1342691', '1377981', '1384708', '1391132', '1419021', '1422224', '1458952', '1468531', '1479802', '1566533', '1602072', '1627929', '1644354', '1748866']","['555037557cea80f95418166f', '573698186e3b12023e6ec73d', '573696ff6e3b12023e5f9da8', '555037557cea80f954182347', '555037557cea80f954182806', '555037577cea80f954182dcd', '5736958b6e3b12023e4abe51', '5736958b6e3b12023e4ac0bc', '555037557cea80f954182163', '573696456e3b12023e552752', '573696ff6e3b12023e5fa091', '5736958b6e3b12023e4ac2ee', '555037557cea80f954181edb', '555037557cea80f954182016', '5736978a6e3b12023e67030c', '5736958b6e3b12023e4ab953', '5736958b6e3b12023e4abed0', '573698186e3b12023e6ec763', '573696456e3b12023e55116a', '573697876e3b12023e66dbd3']",48,20,1360.0
1139301,Michael Arent,"['122787', '145712', '146077', '160435', '203110', '340772', '349133', '388343', '439750', '462476', '737527', '818756', '1038654', '1192249', '1220006', '1302296', '1315691', '1410165', '1436914', '1452160', '1588959']","['573697736e3b12023e65aafa', '573698546e3b12023e71b348', '573696e46e3b12023e5e38df', '573696426e3b12023e54e421', '573696e66e3b12023e5e4690', '573696e36e3b12023e5e2494', '573696e36e3b12023e5e1def']",21,7,37242.0
1140365,Michael C. Fowler,"['152313', '217163', '508999', '947732', '1140977', '1518465', '1623773', '1651196']","['5736960e6e3b12023e520de2', '58437771ac44360f1083f537']",8,2,8260.0
1140977,Michael D. Adams,"['106069', '108374', '109445', '149254', '217163', '249396', '370825', '372211', '382757', '387860', '443638', '483771', '538969', '624155', '679854', '735146', '840491', '1116722', '1140365', '1320147', '1339309', '1365240', '1371199', '1371200', '1518465', '1596973', '1623773', '1660844', '1661876', '1691410', '1774453', '1783154', '1789236', '1827904', '1903658']","['573695a76e3b12023e4c6750', '573696456e3b12023e55218b', '573697b56e3b12023e697704', '57a4e921ac44365e35c9920f', '573696ed6e3b12023e5eb2b3', '573697b86e3b12023e69a675', '573696436e3b12023e550455', '573697d86e3b12023e6b64de', '5736967f6e3b12023e58b489', '5550372b7cea80f954177b0d', '573696456e3b12023e5521d9', '555037a87cea80f954195151', '573697036e3b12023e5fd902', '5736984f6e3b12023e717c4c', '555037ce7cea80f95419a8ce', '573695a76e3b12023e4c59fa', '573696586e3b12023e564e67', '573697776e3b12023e65e45d', '573695806e3b12023e4a1f8d', '573697866e3b12023e66c2ad', '5736978b6e3b12023e670ff3', '573697876e3b12023e66dc36', '5736967e6e3b12023e58ac5e', '573697876e3b12023e66d5e8', '5736960e6e3b12023e520de2', '573697b36e3b12023e695a58', '573697036e3b12023e5fd7ee', '573697b56e3b12023e697a3c', '573695e66e3b12023e4fb654', '5736962f6e3b12023e53dc8e', '573696086e3b12023e51baed', '57d063c3ac44367354290115', '573697866e3b12023e66bff6', '5843771fac44360f1082e569', '5736981a6e3b12023e6edcda', '573698776e3b12023e737de9', '5736967f6e3b12023e58b1a4', '57d063b9ac4436735428eddb', '573697b36e3b12023e6954e4', '5736972b6e3b12023e61d072', '573698776e3b12023e737f08', '573697286e3b12023e619cc7', '5736983b6e3b12023e707a1c', '573697b66e3b12023e697ebc', '573697b56e3b12023e69746f', '573697b56e3b12023e697a6a', '573695a76e3b12023e4c5d31', '573697b26e3b12023e6945c3']",35,48,8260.0
1141225,Michael D. Monkowski,"['227668', '518434', '894696', '1138902', '1148707', '1283160', '1293922', '1384708', '1479802']","['555037577cea80f954182d01', '555037557cea80f95418179a', '573696ff6e3b12023e5f9da8', '555037557cea80f954182347']",9,4,1360.0
1144066,Michael Hilton,"['59992', '117282', '146570', '323734', '353734', '356198', '370663', '437661', '642713', '658604', '674971', '806870', '818724', '878781', '984975', '1114467', '1153751', '1161040', '1235445', '1243992', '1438232', '1506457', '1507178', '1671926', '1677442']","['573697e86e3b12023e6c4848', '57d063f6ac44367354296e9d', '57d063feac443673542980e7', '58d83051d649053542fe9f80', '573697106e3b12023e609781', '57a4e91dac44365e35c98aab', '58437783ac44360f10842353', '555037237cea80f954175e81', '573697126e3b12023e609dc1', '58437783ac44360f1084238b']",25,10,8260.0
1147079,Michael M. Vitousek,"['107706', '234407', '765417', '783538', '814922', '819352', '1113792', '1439055', '1481921']","['5550376b7cea80f95418732c', '58437722ac44360f1082ecb4', '573696016e3b12023e514752', '58d83051d649053542fe9f77', '555037ba7cea80f9541976de', '573696096e3b12023e51cc3c', '555037d17cea80f95419b653']",9,7,8260.0
1173219,Mingzhong Cai,"['134698', '692897', '801723', '834001', '1080452', '1371888', '1406385', '1430270', '1586237', '1709141']","['573696266e3b12023e536ce2', '555036d37cea80f95415a5fa', '5843771fac44360f1082e9a2', '5736966f6e3b12023e57c293', '573695f46e3b12023e50901c', '573696766e3b12023e5822b0', '555036d47cea80f95415b825', '573697336e3b12023e6236c9', '57a4e92bac44365e35c9aca6', '573695f36e3b12023e508383', '573696266e3b12023e536c96']",10,11,7808.0
1177630,Misha W. Vaughan,"['105838', '122927', '193287', '247236', '281930', '341072', '537779', '624644', '739556', '765117', '771243', '923807', '967377', '1011294', '1056365', '1193604', '1218386', '1320179', '1425768', '1451627', '1560643', '1589283']","['573696e56e3b12023e5e3a27', '573696ac6e3b12023e5b0780', '573696a76e3b12023e5ad19d', '573695846e3b12023e4a588f', '573696e56e3b12023e5e417a', '573696356e3b12023e541c90', '573697ab6e3b12023e68eefa', '573696e56e3b12023e5e3fc6', '573696906e3b12023e59b0ac', '573696896e3b12023e593bf1', '573696ac6e3b12023e5b1013', '573698536e3b12023e71ac8a', '573696ac6e3b12023e5b0a6c', '573696e46e3b12023e5e32dd', '573696e46e3b12023e5e3456', '573696e36e3b12023e5e202f']",22,16,37242.0
1178794,Mitsunori Ogiwara,"['50091', '54187', '132459', '151727', '453350', '781474', '804113', '958744', '1095517', '1272221', '1405773', '1406752', '1407187', '1510600', '1589544', '1596368', '1666994', '1711151', '1731579', '1826628']","['573697f56e3b12023e6cf5bf', '573697f56e3b12023e6cf849', '5736976e6e3b12023e6556b3', '5736976e6e3b12023e655864', '573698616e3b12023e7276dc', '573697f56e3b12023e6cf863', '573695fa6e3b12023e50e5c4', '5736967c6e3b12023e588666', '573695626e3b12023e489018', '573696a16e3b12023e5a88f4', '573697f56e3b12023e6cf5d8', '573697f56e3b12023e6cf66d', '573696b36e3b12023e5b65c3', '573696796e3b12023e585c71', '573697f56e3b12023e6cf80e', '573695fa6e3b12023e50e826', '5736967c6e3b12023e588908', '573696ca6e3b12023e5cb0e1', '5736967c6e3b12023e58876f', '573696e16e3b12023e5e09a2', '5736973a6e3b12023e629dd9', '573697f56e3b12023e6cf696', '573697f56e3b12023e6cf4be']",20,23,3975.0
1179506,Mizuki Matsubara,"['100053', '260261', '795621', '931237', '1065247', '1266461', '1639403']","['573696db6e3b12023e5dac2c', '58d83025d649053542fe43e1', '58d83025d649053542fe43dd']",7,3,5949.0
1181010,Mohamed Abou El-Ghar,"['30331', '30492', '37816', '38712', '38718', '39263', '40242', '40251', '40277', '75030', '81644', '89157', '162202', '215146', '364413', '432036', '441026', '456728', '481197', '535196', '546987', '575428', '647001', '658163', '692977', '713236', '1043977', '1100948', '1116824', '1180817', '1183169', '1187968', '1220536', '1228266', '1286380', '1297517', '1372521', '1377025', '1419621', '1421779', '1443331', '1474069', '1481201', '1482471', '1511963', '1644673', '1650988', '1723401', '1774548']","['5736986e6e3b12023e73181d', '573698026e3b12023e6db031', '5736979e6e3b12023e683afe', '5736961b6e3b12023e52d49f', '57d06416ac4436735429c42e', '58d83028d649053542fe5011', '57d06416ac4436735429c341', '5736986c6e3b12023e730c98', '573696496e3b12023e555a75', '573697b36e3b12023e695345', '573697b46e3b12023e696858', '5736979e6e3b12023e683caf', '5736979e6e3b12023e6836f0', '58d82fd6d649053542fd868b', '5736986e6e3b12023e731268', '573698026e3b12023e6dab8a', '573698016e3b12023e6da3f3', '573698026e3b12023e6da669', '5736986e6e3b12023e731245', '573697b66e3b12023e698165', '573697b56e3b12023e697aeb', '573698026e3b12023e6db0ba', '5736969e6e3b12023e5a76e9', '58d83028d649053542fe522f', '573698026e3b12023e6db164', '573697b56e3b12023e697aae', '5736979d6e3b12023e68309d', '573697b56e3b12023e697989', '573698026e3b12023e6db170', '573698026e3b12023e6da68a', '573697b46e3b12023e696dc9', '5736979c6e3b12023e6825c7', '573697616e3b12023e649312', '573697b56e3b12023e69766b', '573698026e3b12023e6dade3', '573698016e3b12023e6da28e', '573698026e3b12023e6dac1f', '5736979e6e3b12023e68353b', '5736986f6e3b12023e731a51', '5843777eac44360f1084133b', '5736986e6e3b12023e731755', '57d06416ac4436735429c32e', '5843777eac44360f108412f6', '573697b46e3b12023e696766', '5736986e6e3b12023e730ec4', '573697db6e3b12023e6b9481', '573698016e3b12023e6da627', '573697b56e3b12023e697864', '573697b26e3b12023e69454b', '58d82fd2d649053542fd7c89', '5736967a6e3b12023e585dbc', '573698016e3b12023e6da2d7', '5736986e6e3b12023e731008']",49,53,1161.0
1181154,Mohamed Ali Mahjoub,"['21668', '22275', '39046', '118577', '192822', '487602', '501798', '675931', '679225', '882518', '887799', '920871', '921201', '1037212', '1040604', '1046203', '1090116', '1182675', '1182809', '1212688', '1216399', '1231885', '1274576', '1326956', '1336317', '1371272', '1387082', '1457222', '1574854', '1720133']","['573696e16e3b12023e5e02d0', '573695fe6e3b12023e511caf', '573696086e3b12023e51bc01', '573696106e3b12023e52332a', '58d83008d649053542fe0abd', '573696fc6e3b12023e5f6c31', '58437725ac44360f1082fd87', '573698146e3b12023e6e87c6', '573696106e3b12023e5227f7', '573695fe6e3b12023e5119f3', '58437722ac44360f1082f46d', '573696f86e3b12023e5f3f67', '573695fe6e3b12023e512579', '555036d57cea80f95415bfd7', '5736960f6e3b12023e522228', '555037627cea80f95418494f', '5736959c6e3b12023e4bc1ae', '5843770dac44360f1082c2bb', '573696366e3b12023e543d4d', '573697f16e3b12023e6cbc45', '555037937cea80f95418ff90', '573696366e3b12023e543bb6', '555037547cea80f954180f1a', '573696066e3b12023e5198e6', '5736960a6e3b12023e51dc74', '58437722ac44360f1082f00d', '555037547cea80f954180f04', '573695fd6e3b12023e510f6d', '573696cd6e3b12023e5cdc17', '573697866e3b12023e66bede', '573696006e3b12023e513ec8', '58437725ac44360f1082f879', '57d063b4ac4436735428dd9a', '573696e16e3b12023e5e02fe', '573697f16e3b12023e6cc2ba', '5736985c6e3b12023e722bf8']",30,36,5949.0
1181796,Mohamed El-Mogy,"['81644', '82061', '234143', '605040', '650279', '728276', '1395284', '1419621', '1474169', '1476664', '1481201']","['5736986e6e3b12023e731096', '573697b36e3b12023e695d3d']",11,2,1161.0
1182675,Mohamed Mhiri,"['1090116', '1181154', '1326956', '1336317', '1457222', '1720133']","['555037937cea80f95418ff90', '555037547cea80f954180f1a', '555036d57cea80f95415bfd7', '555037627cea80f95418494f', '555037547cea80f954180f04']",6,5,5949.0
1183169,Mohamed Shehata,"['26558', '30331', '40242', '40277', '75030', '89157', '107039', '144197', '162202', '432036', '441026', '481197', '546987', '825321', '920038', '961426', '1042512', '1094860', '1100948', '1181010', '1319584', '1377025', '1386108', '1421779', '1443331', '1590257', '1898588']","['573695686e3b12023e48d66f', '573697556e3b12023e63f096', '5736985d6e3b12023e723e23', '57d06416ac4436735429c34e', '58d83034d649053542fe6346', '573697d96e3b12023e6b75d9', '57d06416ac4436735429c42e', '58d83028d649053542fe5011', '573697b26e3b12023e69454b', '573698366e3b12023e704724', '5736986c6e3b12023e730c98', '573695436e3b12023e4710f2', '58d83034d649053542fe6381', '5843777eac44360f1084133b', '58d83034d649053542fe6357', '573695e56e3b12023e4fb3df', '573697e66e3b12023e6c3134', '5736985d6e3b12023e723f54']",27,18,1161.0
1187968,Mohammed Elmogy,"['10451', '38712', '38718', '40251', '40332', '47711', '162202', '168758', '178761', '294912', '432036', '444580', '481197', '484677', '546987', '650117', '650118', '692977', '779204', '882081', '1181010', '1181676', '1212844', '1220536', '1253003', '1390077', '1390160', '1421779', '1484009', '1523977']","['5736958d6e3b12023e4ad24d', '573695c56e3b12023e4df154', '573696b56e3b12023e5b7d28', '57d06416ac4436735429c341', '58d82fd6d649053542fd868b', '555036f37cea80f954168bfd', '5736980c6e3b12023e6e3d82', '573697446e3b12023e631d67', '573697ee6e3b12023e6c937f', '573697446e3b12023e631d3a', '58d83028d649053542fe522f', '5736972d6e3b12023e61eca5', '573697446e3b12023e631d13', '5736969b6e3b12023e5a4602', '573696046e3b12023e5173e7', '573697446e3b12023e631d4e', '57d063abac4436735428a4c6', '58d82ffed649053542fdf031', '5843777eac44360f108412f6']",30,19,1161.0
1188616,Mohammed S. Sayed,"['39895', '40251', '484352', '650300', '863999', '1040459', '1041397', '1042121', '1042386', '1099158', '1179850', '1181805', '1388211', '1502864', '1727931']","['5736987b6e3b12023e73b96b', '555037d07cea80f95419b243', '57a4e912ac44365e35c96956', '573697e26e3b12023e6c0007', '555037d17cea80f95419b374', '5736964e6e3b12023e55b036', '555037ae7cea80f954195f78', '5736967a6e3b12023e586433', '58437762ac44360f1083cbfe', '573697616e3b12023e6491d2', '58437762ac44360f1083cbf8', '573697cb6e3b12023e6aaee2']",15,12,1161.0
1190666,Moin Uddin,"['43390', '88883', '149381', '150264', '392813', '538756', '590522', '722901', '875552', '1047571', '1229356', '1343831', '1380062', '1381613', '1441798', '1534609', '1605008']","['5736981f6e3b12023e6f216c', '573695e96e3b12023e4ff00c', '573695816e3b12023e4a2ddb', '573697c56e3b12023e6a5d8f', '5736967e6e3b12023e589fd6', '5736967e6e3b12023e589fd0', '5736969c6e3b12023e5a5488', '573696836e3b12023e58eaf6', '5736958e6e3b12023e4aef9b', '5736981f6e3b12023e6f2076', '573695866e3b12023e4a75d1', '5736954d6e3b12023e47909d', '573697c56e3b12023e6a5d5c', '5736966e6e3b12023e57b34a', '555036df7cea80f9541623a2', '573697c56e3b12023e6a5d7a', '573695976e3b12023e4b6949']",17,17,2152.0
1201304,Mukund Padmanabhan,"['26493', '104269', '195066', '206993', '213697', '252069', '367119', '368594', '422910', '442306', '533449', '541430', '544979', '752763', '758324', '766881', '787585', '856311', '870984', '913059', '926686', '957757', '982431', '1082762', '1093354', '1138902', '1148707', '1176969', '1282523', '1319122', '1325324', '1326778', '1338080', '1342691', '1384708', '1419021', '1447922', '1458952', '1479802', '1492903', '1501317', '1502457', '1505178', '1682186', '1869548']","['555037557cea80f95418166f', '573696fd6e3b12023e5f8143', '5736958b6e3b12023e4ac210', '5736958b6e3b12023e4abf4e', '573695486e3b12023e4758a3', '5736958b6e3b12023e4abae0', '573697b96e3b12023e69b205', '555037557cea80f954182806', '573696c56e3b12023e5c5d98', '573697866e3b12023e66caa8', '555037557cea80f954181b5c', '5736978a6e3b12023e670b0b', '573695806e3b12023e4a1da9', '573697896e3b12023e66f02e', '5736986b6e3b12023e72fed3', '573696ff6e3b12023e5fa3ec', '573696456e3b12023e551d1d', '555037557cea80f954181edb', '555037557cea80f9541821c8', '573697ba6e3b12023e69be63', '573697006e3b12023e5fa6c4', '573696fd6e3b12023e5f8431', '573697016e3b12023e5fb24c', '57d063e0ac44367354294443', '5736958b6e3b12023e4ab953', '573696d96e3b12023e5d9138', '573696fc6e3b12023e5f7bc0', '573696fe6e3b12023e5f8d00', '555037557cea80f954181990', '555037577cea80f954182e19', '5736958b6e3b12023e4abdfd', '573696ff6e3b12023e5f9ca4', '573697876e3b12023e66dde7', '573696fe6e3b12023e5f92d4', '573695706e3b12023e4940f8', '573696ff6e3b12023e5f9cbc', '573696fc6e3b12023e5f805e', '573696fc6e3b12023e5f7e27', '573697886e3b12023e66e888', '5736958b6e3b12023e4abc65', '555037577cea80f954182d93', '573696fd6e3b12023e5f8b8e', '573696ff6e3b12023e5f98d0', '555037557cea80f954182016', '573696ff6e3b12023e5f9acd']",45,45,1360.0
1202837,Murilo S. de Camargo,"['320417', '625195', '752521', '992100', '1004561', '1059273', '1070143', '1077280', '1121578', '1307638', '1405029', '1427626', '1428261', '1752883']","['573698376e3b12023e705885', '573698376e3b12023e705483', '5736971f6e3b12023e61275f', '573697c06e3b12023e6a105b', '573698386e3b12023e7063a8', '5736969d6e3b12023e5a5e49']",14,6,7812.0
1203294,Mushfeq Khan,"['27077', '201242', '896597', '1302920', '1406385', '1770976']","['57a4e8f9ac44365e35c945b2', '58d83014d649053542fe1ef1', '573695f36e3b12023e508596', '555036fa7cea80f95416cbad']",6,4,7808.0
1212688,Nabil Ghanmy,"['22275', '679225', '921201', '958082', '958091', '998567', '1181154', '1216399', '1227959']","['573695fe6e3b12023e511caf', '555036da7cea80f95415fd18', '5736960f6e3b12023e522228', '573697f16e3b12023e6cc2ba', '573698586e3b12023e71ed41', '573697966e3b12023e67c7b4']",9,6,5949.0
1221712,Narinder Kumar,"['1048720', '1291749', '1367551', '1381436', '1609663']","['555036f87cea80f95416bcfb', '57a4e937ac44365e35c9cb7f', '573697606e3b12023e647ffb']",5,3,7118.0
1224573,Nathalie Baudouin,"['326975', '479711', '719828', '1101578', '1335714', '1461338', '1466023', '1852637', '1903340']","['5736968f6e3b12023e5990e5', '573697d76e3b12023e6b56ed']",9,2,5949.0
1226789,Navdeep Kaur,"['25566', '87258', '117914', '171733', '378233', '611928', '612623', '742784', '885623', '942404', '1050254', '1051212', '1285995', '1291743', '1291749', '1343837', '1381442', '1384264', '1605929', '1713242', '1812004', '1812012']","['573696126e3b12023e524737', '573698376e3b12023e705353', '573696de6e3b12023e5dd893', '5736984f6e3b12023e717bf1', '555036f07cea80f954167197', '573697136e3b12023e60a91f', '555036cd7cea80f954158322', '5736965a6e3b12023e56705f', '573697536e3b12023e63d13f', '573695616e3b12023e487b4d', '5736985c6e3b12023e722ae2', '573697536e3b12023e63d0e4', '573695546e3b12023e47e8a9', '573696c66e3b12023e5c6769', '5736965a6e3b12023e5669be', '573696136e3b12023e5255d2', '5736960d6e3b12023e520942', '573697536e3b12023e63d070', '5550379d7cea80f954192ce7', '573696106e3b12023e522450', '573696bc6e3b12023e5bddc8']",22,21,7118.0
1228266,Neal Dunlap,"['2996', '30331', '39263', '40242', '40277', '52570', '85439', '162202', '215146', '481197', '546987', '859047', '1181010', '1185325', '1187212', '1233735', '1421779', '1536341']","['57d06416ac4436735429c32e', '57d06416ac4436735429c343', '5736986e6e3b12023e731314', '5843775dac44360f1083c569', '58d82fd2d649053542fd7c89', '58d83028d649053542fe501c']",18,6,1161.0
1229143,Neeraj Gupta,"['194163', '194980', '230678', '252998', '581181', '1029777', '1347621', '1381080', '1584641', '1737236', '1880804']","['573696046e3b12023e517f02', '555036c27cea80f95415262b', '5736960c6e3b12023e51ed5e', '5736959f6e3b12023e4be62a', '573698316e3b12023e701cd5', '58437752ac44360f1083ad0c', '573697d16e3b12023e6b0709', '573696b36e3b12023e5b600d']",11,8,2152.0
1229356,Neetu Sood,"['43390', '137250', '176541', '221601', '1190666', '1226969']","['5736969c6e3b12023e5a5488', '573696836e3b12023e58eaf6', '58d82facd649053542fd0caa', '5843777aac44360f108405b5', '5736970e6e3b12023e606e6d']",6,5,2152.0
1233688,Nhu-Van Nguyen,"['48004', '507480', '634458', '721422', '752389', '947023', '1158642', '1481143', '1867634']","['57d063acac4436735428b160', '555037627cea80f954184a98', '5736984c6e3b12023e714e1d', '5736974c6e3b12023e6374ce', '573697d46e3b12023e6b384e', '573696366e3b12023e543b3f', '573698196e3b12023e6ed5ab', '573695f66e3b12023e50ac55', '5736985c6e3b12023e7227ad', '573696c76e3b12023e5c748a', '573698196e3b12023e6ed528']",9,11,5949.0
1233735,Ni Liu,"['30331', '40242', '40277', '71249', '162202', '215146', '334562', '481197', '546987', '620914', '1173381', '1228266', '1294077', '1448138', '1471890', '1532760', '1536049', '1599762', '1761785', '1798176', '1805810', '1863051']","['5736961f6e3b12023e5302bd', '573697256e3b12023e61711f', '5736970c6e3b12023e605869', '573695956e3b12023e4b493a', '555037237cea80f95417579a', '5550378c7cea80f95418e6bb', '58d8300dd649053542fe0ecf', '573698026e3b12023e6daa2a', '5736970c6e3b12023e605864', '58d83028d649053542fe501c', '573696846e3b12023e58ff07']",22,11,1161.0
1235183,Nicholas Journet,"['75981', '119769', '125949', '753163', '753982', '1090116', '1202773', '1266461', '1436198', '1436295', '1457222', '1720133', '1734236', '1743643']","['5736974c6e3b12023e637233', '573697866e3b12023e66bdea', '573696d76e3b12023e5d757c', '5736974c6e3b12023e6375b2', '5736974b6e3b12023e636dfe', '573698216e3b12023e6f3886', '5736974b6e3b12023e636deb', '555037547cea80f954180f06', '5736974b6e3b12023e636ffe', '5736974b6e3b12023e636c7c', '5736964e6e3b12023e55b0fd', '555037937cea80f95418ff7a', '555036bb7cea80f95414dd99', '555037547cea80f954180ecf', '5736979c6e3b12023e6825b0', '5736974c6e3b12023e6372d5', '5736974c6e3b12023e63739d', '573698136e3b12023e6e7e26', '5736964e6e3b12023e55b045', '555037977cea80f954190e63', '5736974b6e3b12023e636b55', '573698136e3b12023e6e7db5']",14,22,5949.0
1235259,Nicholas Labich,"['372211', '705326', '758245', '835429', '947598', '1114467', '1116722', '1144040', '1151861']","['5736972b6e3b12023e61d493', '555036d77cea80f95415e221', '573697036e3b12023e5fd8cf']",9,3,8260.0
1239446,Nicolas Maillot,"['48004', '324452', '753400', '823957', '1193203', '1697666', '1734008', '1739592']","['5736958d6e3b12023e4ade32', '573697316e3b12023e622889', '573698486e3b12023e71151b', '573698786e3b12023e7387ed', '573697c56e3b12023e6a5e97', '573697c56e3b12023e6a5e35', '5736979b6e3b12023e68100a', '573697326e3b12023e6232c5', '57d063adac4436735428c16e', '5736965c6e3b12023e569299', '555037ce7cea80f95419ac8c']",8,11,5949.0
1239925,Nicolas Sidere,"['117194', '187489', '405367', '517929', '745262', '753982', '1001400', '1078793', '1111773', '1199926', '1239759', '1336317', '1473253', '1474970', '1734202', '1743643']","['5736974b6e3b12023e636a90', '573698116e3b12023e6e62f1', '573695fd6e3b12023e510a3f', '573698106e3b12023e6e60f9', '573697f96e3b12023e6d392a', '57d06406ac44367354299564', '5736974c6e3b12023e63744d', '555037547cea80f954180ef8']",16,8,5949.0
1241311,Nidhi Bansal,"['86973', '1051212', '1345361', '1384763', '1388351', '1627361']","['573696006e3b12023e51409d', '573695a86e3b12023e4c6e2e', '573697346e3b12023e624bc1', '573698726e3b12023e733594', '5736960d6e3b12023e5203f9', '573695716e3b12023e495791']",6,6,7118.0
1249016,Nishtha Jatana,"['87450', '194531', '1343813', '1346471', '1492274', '1498581']","['573697c96e3b12023e6a8a4b', '57d063cfac44367354291877']",6,2,2152.0
1250370,Noam Greenberg,"['112590', '134698', '136087', '151256', '175196', '236532', '281295', '343981', '350320', '361966', '381481', '510909', '581303', '803257', '834001', '916825', '965388', '1318750', '1406385', '1429859', '1430270', '1476828', '1478579', '1586237']","['573695f46e3b12023e508fe9', '555036d37cea80f95415a5c9', '573695f46e3b12023e508c62', '573697f66e3b12023e6d058f', '573696576e3b12023e563d18', '573695f46e3b12023e508d5d', '573696326e3b12023e53fa6e', '573695f46e3b12023e508c60', '573695f46e3b12023e508dbb', '573696af6e3b12023e5b318c', '573696266e3b12023e536b22', '573696756e3b12023e581f31', '555036f17cea80f954167d15', '573696756e3b12023e581f69', '573696566e3b12023e5631c9', '573697336e3b12023e6235bb', '555036d37cea80f95415a5b0', '573695fa6e3b12023e50e6d2', '555036d37cea80f95415a5c8', '573695ce6e3b12023e4e6f02', '573695f46e3b12023e508ba4', '573696266e3b12023e536d12', '555036d37cea80f95415a5b7', '5736988d6e3b12023e74b43a']",24,24,7808.0
